categorymap_id,category_id
4167398,3656403
4167399,2729610
4167400,3194735
4167401,2183707
4167402,394436
4167403,1088600
4167404,3742652
4167405,4956593
4167406,3391612
4167407,3803127
4167408,3561974
4167409,749203
4167410,3522964
4167411,1872294
4167412,1192323
4167413,4291697
4167414,3436598
4167415,3412492
4167416,3742254
4167417,4239903
4167418,1817077
4167419,499569
4167420,2508333
4167421,1537669
4167422,5099102
4167423,1517505
4167424,3588816
4167425,404763
4167426,2888100
4167427,4427154
4167428,3772234
4167429,3037540
4167430,1549387
4167431,1928278
4167432,1596053
4167433,3850614
4167434,1006931
4167435,4913523
4167436,3130529
4167437,4786061
4167438,1456311
4167439,2931418
4167440,923586
4167441,769719
4167442,819112
4167443,4739787
4167444,2012131
4167445,100795
4167446,1396935
4167447,4895302
4167448,4487980
4167449,2560419
4167450,5138170
4167451,254942
4167452,4649765
4167453,1698253
4167454,1807416
4167455,4590639
4167456,4463913
4167457,224089
4167458,4325577
4167459,2016465
4167460,1774066
4167461,737049
4167462,4439745
4167463,4394039
4167464,845239
4167465,2633883
4167466,4208686
4167467,664841
4167468,4119113
4167469,4593052
4167470,4389495
4167471,752128
4167472,1733868
4167473,436573
4167474,1365585
4167475,667964
4167476,2772178
4167477,578784
4167478,2650821
4167479,4135606
4167480,1975144
4167481,3901835
4167482,1831349
4167483,969301
4167484,2127368
4167485,4360192
4167486,2747756
4167487,2655925
4167488,4387171
4167489,1311192
4167490,1965698
4167491,2540361
4167492,2529187
4167493,3976366
4167494,102272
4167495,21032
4167496,83079
4167497,1249820
4167498,3311613
4167499,4610961
4167500,3591742
4167501,873521
4167502,2327095
4167503,2140895
4167504,3015852
4167505,3343329
4167506,1798340
4167507,3082644
4167508,3587108
4167509,4461425
4167510,3995889
4167511,835895
4167512,4482016
4167513,4563628
4167514,3218887
4167515,3049193
4167516,1671586
4167517,360294
4167518,1372485
4167519,1423815
4167520,1298735
4167521,1359701
4167522,774140
4167523,3503604
4167524,3355288
4167525,832574
4167526,4857685
4167527,3053182
4167528,225719
4167529,1086659
4167530,608928
4167531,184290
4167532,3078951
4167533,3098196
4167534,868838
4167535,291898
4167536,4866356
4167537,3845662
4167538,1202097
4167539,2540745
4167540,640436
4167541,2374634
4167542,3476681
4167543,3003561
4167544,1738846
4167545,1709757
4167546,2595375
4167547,3051434
4167548,821999
4167549,1254746
4167550,2006795
4167551,784830
4167552,416183
4167553,2331312
4167554,4816147
4167555,4904017
4167556,1256778
4167557,3882728
4167558,3110951
4167559,1040578
4167560,1299190
4167561,3184079
4167562,4039242
4167563,1422474
4167564,1679843
4167565,4672150
4167566,1119378
4167567,4923243
4167568,2636442
4167569,2900843
4167570,1709948
4167571,959702
4167572,1633142
4167573,2569524
4167574,3890016
4167575,4481074
4167576,4640095
4167577,262541
4167578,4257305
4167579,2495000
4167580,543536
4167581,1760378
4167582,2913415
4167583,139590
4167584,4951863
4167585,4844623
4167586,1519048
4167587,2554987
4167588,3464133
4167589,2356521
4167590,2819583
4167591,4838640
4167592,4943787
4167593,3463990
4167594,1940040
4167595,2410582
4167596,1625513
4167597,4275597
4167598,5098483
4167599,3576462
4167600,1569231
4167601,1423435
4167602,2504771
4167603,2338312
4167604,2410
4167605,753984
4167606,2692029
4167607,328500
4167608,2337658
4167609,2752425
4167610,3082178
4167611,3260881
4167612,1701863
4167613,1829891
4167614,538518
4167615,343763
4167616,2298549
4167617,2061733
4167618,1217732
4167619,1223790
4167620,647231
4167621,3653910
4167622,2078135
4167623,3706940
4167624,3896430
4167625,2566328
4167626,3343296
4167627,1783394
4167628,1721893
4167629,3795340
4167630,1539964
4167631,3340592
4167632,3028501
4167633,1828144
4167634,4255953
4167635,2536306
4167636,4079932
4167637,3100080
4167638,3438255
4167639,2096668
4167640,3413181
4167641,987830
4167642,5025425
4167643,3217275
4167644,1212848
4167645,1040844
4167646,4356015
4167647,1865444
4167648,4989387
4167649,3212144
4167650,4514070
4167651,410749
4167652,3354571
4167653,656392
4167654,493676
4167655,4148609
4167656,2709371
4167657,2167314
4167658,927518
4167659,2082784
4167660,3004643
4167661,655513
4167662,4083276
4167663,1170772
4167664,1996243
4167665,3500724
4167666,4096072
4167667,4981793
4167668,4102207
4167669,178334
4167670,1265876
4167671,398060
4167672,884828
4167673,2125732
4167674,3294880
4167675,1445597
4167676,970338
4167677,1835558
4167678,1150511
4167679,2339880
4167680,3440118
4167681,4452893
4167682,3121949
4167683,2650416
4167684,5162429
4167685,1889065
4167686,4625708
4167687,4419230
4167688,2639297
4167689,876499
4167690,26128
4167691,3670457
4167692,2790057
4167693,1868513
4167694,970709
4167695,4533189
4167696,2131381
4167697,184939
4167698,4369556
4167699,4763681
4167700,644996
4167701,352867
4167702,2529055
4167703,4400913
4167704,739426
4167705,546920
4167706,1375362
4167707,1694317
4167708,881325
4167709,2486102
4167710,4894095
4167711,4643958
4167712,3871686
4167713,3328237
4167714,783805
4167715,3323163
4167716,937407
4167717,3133154
4167718,1832757
4167719,2460198
4167720,880866
4167721,3135332
4167722,3590468
4167723,5134471
4167724,4279663
4167725,247810
4167726,3078593
4167727,757182
4167728,865432
4167729,2176263
4167730,4392790
4167731,2490889
4167732,2827295
4167733,2581843
4167734,1891626
4167735,2130314
4167736,4411949
4167737,232953
4167738,2961228
4167739,34885
4167740,2715353
4167741,1688331
4167742,2787085
4167743,1858318
4167744,3478346
4167745,24104
4167746,2237543
4167747,432873
4167748,1240638
4167749,260238
4167750,1107116
4167751,1293641
4167752,3422001
4167753,4495588
4167754,2088964
4167755,82674
4167756,5130965
4167757,3988134
4167758,2265659
4167759,396247
4167760,364772
4167761,4233672
4167762,515708
4167763,3775826
4167764,3357381
4167765,1868423
4167766,1013057
4167767,4955858
4167768,3039382
4167769,611849
4167770,322167
4167771,4425678
4167772,3025460
4167773,4564007
4167774,3835102
4167775,262776
4167776,1954691
4167777,5102230
4167778,2041411
4167779,3505098
4167780,3391862
4167781,1323466
4167782,4023334
4167783,3787562
4167784,223690
4167785,35290
4167786,462551
4167787,4149925
4167788,2171
4167789,1990869
4167790,858696
4167791,1120963
4167792,3099154
4167793,981822
4167794,2381571
4167795,3593720
4167796,1047062
4167797,3072574
4167798,2551289
4167799,1669815
4167800,4065839
4167801,2222944
4167802,3042444
4167803,2920833
4167804,585028
4167805,5003455
4167806,3593794
4167807,218909
4167808,1968631
4167809,1448274
4167810,4694009
4167811,5024947
4167812,3890915
4167813,2579518
4167814,1655069
4167815,3280360
4167816,464112
4167817,408119
4167818,4042127
4167819,2636515
4167820,1916025
4167821,379863
4167822,878325
4167823,3767253
4167824,2527525
4167825,1234577
4167826,1036034
4167827,3459146
4167828,4785004
4167829,2772071
4167830,317587
4167831,4572192
4167832,5095125
4167833,4803457
4167834,2614764
4167835,3695230
4167836,4258246
4167837,4767457
4167838,2099400
4167839,530911
4167840,2628979
4167841,268251
4167842,981634
4167843,3241534
4167844,734809
4167845,2530237
4167846,957385
4167847,1096086
4167848,3098561
4167849,88095
4167850,1509747
4167851,828063
4167852,3998093
4167853,16766
4167854,5053129
4167855,3733848
4167856,1278525
4167857,4874492
4167858,750949
4167859,629741
4167860,3903234
4167861,3679335
4167862,741645
4167863,4561635
4167864,4537973
4167865,4690273
4167866,1037905
4167867,3487173
4167868,2439117
4167869,4688218
4167870,4526457
4167871,4174165
4167872,2555879
4167873,3333989
4167874,2924150
4167875,2725713
4167876,2294327
4167877,3989777
4167878,2004007
4167879,4484303
4167880,4519460
4167881,1985472
4167882,2157356
4167883,3809593
4167884,1677989
4167885,789422
4167886,4233973
4167887,1177404
4167888,511050
4167889,1920171
4167890,1060525
4167891,3076855
4167892,4053488
4167893,219531
4167894,363144
4167895,2081583
4167896,1890814
4167897,4405678
4167898,3604509
4167899,1034344
4167900,244556
4167901,3302877
4167902,976550
4167903,4752941
4167904,222147
4167905,2278533
4167906,542417
4167907,903809
4167908,1706459
4167909,2713041
4167910,445307
4167911,2846601
4167912,4615665
4167913,2535902
4167914,168839
4167915,3748100
4167916,3758209
4167917,4823798
4167918,192071
4167919,2013864
4167920,4251131
4167921,431452
4167922,2805482
4167923,1491996
4167924,3126153
4167925,4582033
4167926,1457038
4167927,1547312
4167928,4942599
4167929,1897924
4167930,4317228
4167931,1029306
4167932,1442665
4167933,1795157
4167934,1763474
4167935,5148696
4167936,1751144
4167937,3933515
4167938,1125484
4167939,3381435
4167940,1895342
4167941,803507
4167942,4147847
4167943,2899665
4167944,4828523
4167945,3991658
4167946,4282985
4167947,517474
4167948,247208
4167949,3632786
4167950,3027785
4167951,1620793
4167952,3255355
4167953,2269372
4167954,2117812
4167955,1270487
4167956,536027
4167957,1966260
4167958,4649616
4167959,4722498
4167960,3176349
4167961,3303026
4167962,2827046
4167963,5053508
4167964,4406355
4167965,3444947
4167966,2997109
4167967,1389807
4167968,4974494
4167969,4527263
4167970,168997
4167971,4263418
4167972,4455776
4167973,2311290
4167974,4019142
4167975,4897452
4167976,3028359
4167977,3567511
4167978,3084935
4167979,4095810
4167980,3721625
4167981,1298222
4167982,3275833
4167983,2602866
4167984,2501546
4167985,4296516
4167986,3313825
4167987,4537798
4167988,463642
4167989,4718844
4167990,1893997
4167991,3743374
4167992,4880100
4167993,2665773
4167994,4412100
4167995,2476651
4167996,359388
4167997,4577370
4167998,1117956
4167999,852546
4168000,2963788
4168001,4963975
4168002,3872947
4168003,1250853
4168004,4308141
4168005,2602083
4168006,5037641
4168007,1833378
4168008,2052526
4168009,48178
4168010,2844116
4168011,3515471
4168012,63690
4168013,2075289
4168014,4511523
4168015,2881542
4168016,1623047
4168017,669740
4168018,4464320
4168019,2084244
4168020,1629035
4168021,4730017
4168022,1946811
4168023,4835206
4168024,4282670
4168025,1985331
4168026,5008466
4168027,2080896
4168028,4312015
4168029,1527307
4168030,2505579
4168031,1630295
4168032,3461734
4168033,295601
4168034,1696750
4168035,2070466
4168036,3447865
4168037,3740075
4168038,414935
4168039,991102
4168040,713487
4168041,960182
4168042,3413502
4168043,4154011
4168044,3021028
4168045,1579651
4168046,4808228
4168047,1532133
4168048,4385013
4168049,4113613
4168050,4896014
4168051,4368942
4168052,2168489
4168053,430025
4168054,3244175
4168055,881097
4168056,5029362
4168057,4304225
4168058,221393
4168059,1265863
4168060,4030113
4168061,4801438
4168062,2564106
4168063,3802074
4168064,3150455
4168065,4041490
4168066,2921218
4168067,3220984
4168068,4254099
4168069,1901483
4168070,1544586
4168071,2871079
4168072,1656844
4168073,3805065
4168074,4099608
4168075,4555874
4168076,1644387
4168077,3745980
4168078,8409
4168079,2033408
4168080,2934788
4168081,4490845
4168082,2306045
4168083,2435035
4168084,1059865
4168085,3752987
4168086,2168391
4168087,2875366
4168088,3978441
4168089,5004245
4168090,4633856
4168091,2922264
4168092,106173
4168093,140601
4168094,9874
4168095,963661
4168096,132848
4168097,1489467
4168098,394667
4168099,3487909
4168100,3896013
4168101,3897707
4168102,3173444
4168103,4368309
4168104,3582485
4168105,1396829
4168106,1758655
4168107,4165199
4168108,3717634
4168109,2620396
4168110,4468927
4168111,2837163
4168112,3047024
4168113,3572214
4168114,3685111
4168115,4794845
4168116,3250334
4168117,3469676
4168118,4804883
4168119,2031969
4168120,2616773
4168121,2110937
4168122,1388444
4168123,3876855
4168124,481847
4168125,4753530
4168126,2158079
4168127,4123471
4168128,713342
4168129,1689352
4168130,1406744
4168131,3000235
4168132,2546494
4168133,443490
4168134,3299155
4168135,3652646
4168136,434180
4168137,2986945
4168138,5048805
4168139,1583744
4168140,4782209
4168141,4531239
4168142,3204345
4168143,3383712
4168144,260888
4168145,3771850
4168146,1227327
4168147,955432
4168148,1493787
4168149,389704
4168150,2774536
4168151,1391236
4168152,2889709
4168153,3585570
4168154,1046690
4168155,1380020
4168156,4280664
4168157,1819196
4168158,1783423
4168159,4107030
4168160,2228184
4168161,2126952
4168162,17710
4168163,3825930
4168164,3139553
4168165,5126693
4168166,2107997
4168167,4260727
4168168,3247421
4168169,1385594
4168170,1994455
4168171,3368531
4168172,1529413
4168173,4219762
4168174,1974531
4168175,2436491
4168176,2071823
4168177,5159111
4168178,846990
4168179,4717148
4168180,2576484
4168181,4639230
4168182,2145168
4168183,3342150
4168184,761059
4168185,4698156
4168186,2906870
4168187,2296031
4168188,1253595
4168189,4900781
4168190,3795193
4168191,2443475
4168192,2716353
4168193,1462183
4168194,2700588
4168195,2786875
4168196,4237395
4168197,3607361
4168198,2923541
4168199,635961
4168200,1974051
4168201,5078340
4168202,984003
4168203,1807966
4168204,4809328
4168205,1308457
4168206,472985
4168207,4979919
4168208,3562099
4168209,1952564
4168210,2246257
4168211,2244246
4168212,492515
4168213,1499458
4168214,2458438
4168215,3230200
4168216,2896142
4168217,2519883
4168218,2571442
4168219,1231891
4168220,4558450
4168221,4082111
4168222,804084
4168223,1238524
4168224,1059890
4168225,1803510
4168226,618085
4168227,350027
4168228,1948588
4168229,2257426
4168230,2153921
4168231,1585420
4168232,1980111
4168233,2786309
4168234,1553570
4168235,4932619
4168236,4113094
4168237,1063498
4168238,2105685
4168239,1609467
4168240,2032874
4168241,1120543
4168242,2039492
4168243,2345211
4168244,3070861
4168245,2480639
4168246,1207887
4168247,3774354
4168248,3046547
4168249,3618201
4168250,429792
4168251,3268749
4168252,80
4168253,901282
4168254,4642367
4168255,1705655
4168256,378056
4168257,592161
4168258,665705
4168259,1320183
4168260,2625401
4168261,2291727
4168262,718302
4168263,4074849
4168264,5060588
4168265,1326100
4168266,2454596
4168267,4718907
4168268,232017
4168269,4233516
4168270,284968
4168271,4864403
4168272,750742
4168273,1514408
4168274,4977497
4168275,930394
4168276,1340517
4168277,634333
4168278,1485725
4168279,358773
4168280,2297976
4168281,4889505
4168282,4024676
4168283,714624
4168284,3627351
4168285,2663729
4168286,2390099
4168287,3850855
4168288,4708402
4168289,733088
4168290,1308215
4168291,835752
4168292,3704829
4168293,1280805
4168294,1458019
4168295,3653118
4168296,3345128
4168297,3613271
4168298,4607596
4168299,3232866
4168300,3800818
4168301,1393144
4168302,2575281
4168303,4082778
4168304,3747586
4168305,4736474
4168306,184240
4168307,4551473
4168308,2815931
4168309,3271334
4168310,2355325
4168311,2569114
4168312,3783852
4168313,5048770
4168314,614994
4168315,1158475
4168316,4868797
4168317,2244899
4168318,680438
4168319,2054486
4168320,2207881
4168321,3596683
4168322,4809874
4168323,1314876
4168324,3267288
4168325,335089
4168326,4751285
4168327,940822
4168328,2197799
4168329,776529
4168330,2750247
4168331,1747167
4168332,2737972
4168333,4893662
4168334,4771421
4168335,3995818
4168336,3751653
4168337,3459391
4168338,2165498
4168339,103413
4168340,3964146
4168341,3436852
4168342,1672287
4168343,529054
4168344,40477
4168345,4053787
4168346,2939779
4168347,2681596
4168348,2429887
4168349,4453488
4168350,4911515
4168351,2799848
4168352,4263693
4168353,4898513
4168354,4627575
4168355,1510964
4168356,1142026
4168357,3018650
4168358,4787383
4168359,894646
4168360,4256011
4168361,2679289
4168362,5158474
4168363,4203730
4168364,1844626
4168365,2191219
4168366,4073899
4168367,870435
4168368,50601
4168369,736367
4168370,1582447
4168371,620869
4168372,4780547
4168373,413656
4168374,882098
4168375,4826774
4168376,3973326
4168377,4252759
4168378,4933257
4168379,1997475
4168380,750508
4168381,738670
4168382,2620182
4168383,4513669
4168384,2429775
4168385,4947302
4168386,2634918
4168387,2129666
4168388,258796
4168389,3505338
4168390,3205278
4168391,3044104
4168392,4265386
4168393,3177877
4168394,4245823
4168395,4715902
4168396,3848953
4168397,2098829
4168398,4796716
4168399,4049997
4168400,3169331
4168401,5066282
4168402,4238377
4168403,1320293
4168404,3272095
4168405,3294401
4168406,1297791
4168407,270881
4168408,2740196
4168409,4209709
4168410,1789614
4168411,2046640
4168412,2451344
4168413,2489066
4168414,119613
4168415,3671502
4168416,4725649
4168417,153248
4168418,1993741
4168419,4513366
4168420,1422781
4168421,921298
4168422,4462920
4168423,1306853
4168424,1984400
4168425,1138527
4168426,2989452
4168427,4479751
4168428,4827299
4168429,1661061
4168430,1639265
4168431,43991
4168432,4902863
4168433,3075521
4168434,1656336
4168435,1280974
4168436,4350978
4168437,802883
4168438,1471787
4168439,1175096
4168440,2233787
4168441,3673501
4168442,4772448
4168443,3890552
4168444,3253357
4168445,2565645
4168446,1550383
4168447,2495814
4168448,578983
4168449,4218900
4168450,3781293
4168451,4015257
4168452,5058300
4168453,102113
4168454,4059045
4168455,1367586
4168456,4913917
4168457,4357323
4168458,4813803
4168459,1156608
4168460,886304
4168461,1109050
4168462,4436725
4168463,3330819
4168464,2945147
4168465,4373592
4168466,363716
4168467,4243744
4168468,5001131
4168469,144908
4168470,929749
4168471,3595690
4168472,4515292
4168473,1069119
4168474,2641614
4168475,4241691
4168476,3211196
4168477,1542889
4168478,3138353
4168479,2079360
4168480,4261392
4168481,1366688
4168482,1575622
4168483,2923285
4168484,3870982
4168485,1115353
4168486,4301450
4168487,2116789
4168488,4203993
4168489,2499834
4168490,1984197
4168491,2684706
4168492,128749
4168493,1321841
4168494,2003294
4168495,702162
4168496,2099366
4168497,1316663
4168498,101629
4168499,3095371
4168500,3785061
4168501,4172923
4168502,4159072
4168503,5126963
4168504,4681109
4168505,3813391
4168506,3885598
4168507,647740
4168508,370860
4168509,2972538
4168510,1186260
4168511,3137626
4168512,725994
4168513,2518982
4168514,2859815
4168515,3822927
4168516,4327533
4168517,4489003
4168518,2373064
4168519,3805690
4168520,578203
4168521,1983194
4168522,4153894
4168523,826700
4168524,4839953
4168525,1654283
4168526,1383956
4168527,1301655
4168528,2424221
4168529,2520377
4168530,3829421
4168531,3465932
4168532,3892045
4168533,2255207
4168534,4270314
4168535,1992078
4168536,3751691
4168537,1895133
4168538,2066955
4168539,4562581
4168540,1236409
4168541,3912944
4168542,261723
4168543,643645
4168544,4632203
4168545,1925851
4168546,1986402
4168547,3228699
4168548,1150714
4168549,917424
4168550,1343555
4168551,2851989
4168552,3281003
4168553,2998226
4168554,122524
4168555,5074895
4168556,4408422
4168557,5056606
4168558,3983115
4168559,1213320
4168560,4385276
4168561,4776923
4168562,3736316
4168563,4525029
4168564,4856819
4168565,382910
4168566,2201685
4168567,4676486
4168568,3289997
4168569,4022036
4168570,3457718
4168571,2828436
4168572,180839
4168573,4452758
4168574,1091638
4168575,2699338
4168576,4164492
4168577,1616581
4168578,1507087
4168579,1416713
4168580,1764424
4168581,2070081
4168582,4381590
4168583,1947820
4168584,5002897
4168585,2155994
4168586,3386923
4168587,4943103
4168588,1765179
4168589,1590213
4168590,3458141
4168591,1574464
4168592,773961
4168593,784716
4168594,2773419
4168595,1289154
4168596,4260877
4168597,2109575
4168598,1971654
4168599,3242069
4168600,2992092
4168601,2791755
4168602,4218079
4168603,2704015
4168604,3929393
4168605,2056323
4168606,5002410
4168607,4605315
4168608,1368970
4168609,702853
4168610,3556745
4168611,5066178
4168612,2953998
4168613,3167818
4168614,450756
4168615,3188631
4168616,2576181
4168617,4859272
4168618,1370740
4168619,165035
4168620,2080214
4168621,4144410
4168622,4066962
4168623,150092
4168624,4457443
4168625,4354636
4168626,4307317
4168627,2567555
4168628,599327
4168629,4830058
4168630,228360
4168631,3256582
4168632,3927630
4168633,3857363
4168634,4449875
4168635,391823
4168636,5031298
4168637,3132147
4168638,1180629
4168639,3834430
4168640,4050835
4168641,4656779
4168642,2847851
4168643,219625
4168644,911121
4168645,2816302
4168646,1647415
4168647,1510443
4168648,3103283
4168649,1368409
4168650,3654951
4168651,254565
4168652,1779458
4168653,3688676
4168654,411153
4168655,5138205
4168656,352399
4168657,2490503
4168658,3996757
4168659,4399491
4168660,667349
4168661,3032872
4168662,811034
4168663,3609110
4168664,1598774
4168665,3541690
4168666,3131525
4168667,4392650
4168668,2684959
4168669,3215924
4168670,1813610
4168671,1274818
4168672,3648733
4168673,432523
4168674,1719028
4168675,4891188
4168676,1081429
4168677,4627820
4168678,4910176
4168679,1493374
4168680,481060
4168681,4503832
4168682,2216425
4168683,1354895
4168684,2296585
4168685,696911
4168686,4658670
4168687,2653245
4168688,1367932
4168689,3244708
4168690,2433095
4168691,4311126
4168692,4217061
4168693,634034
4168694,1051370
4168695,3114434
4168696,250045
4168697,2270398
4168698,1466687
4168699,1504409
4168700,3450166
4168701,3049997
4168702,5018044
4168703,4469157
4168704,3280142
4168705,2737740
4168706,5126058
4168707,70583
4168708,2033697
4168709,3883457
4168710,3369792
4168711,2661531
4168712,3496816
4168713,2544216
4168714,3505374
4168715,2029155
4168716,2288919
4168717,1749226
4168718,1174795
4168719,3847319
4168720,2769598
4168721,3329218
4168722,794406
4168723,3264973
4168724,2205666
4168725,589513
4168726,2196026
4168727,3094687
4168728,5116633
4168729,4534295
4168730,6991
4168731,2798696
4168732,1646859
4168733,1447294
4168734,2727291
4168735,5112769
4168736,2381650
4168737,2707715
4168738,3592400
4168739,645856
4168740,2340871
4168741,639551
4168742,2383838
4168743,1330074
4168744,2976843
4168745,3184322
4168746,3127952
4168747,569273
4168748,3983110
4168749,1174055
4168750,1942968
4168751,102610
4168752,3973395
4168753,2223246
4168754,1408196
4168755,1775023
4168756,4273662
4168757,3528156
4168758,5071267
4168759,1641818
4168760,4136288
4168761,1122785
4168762,5098964
4168763,4275158
4168764,3030258
4168765,3236397
4168766,1025332
4168767,4882625
4168768,1094282
4168769,393580
4168770,2212343
4168771,145519
4168772,4820445
4168773,119741
4168774,3851390
4168775,1143882
4168776,4817527
4168777,4057257
4168778,3913141
4168779,2500714
4168780,2643858
4168781,3439012
4168782,3159480
4168783,3866248
4168784,3133801
4168785,1776295
4168786,778398
4168787,3426784
4168788,1870458
4168789,64327
4168790,2257565
4168791,926345
4168792,903158
4168793,2209420
4168794,1934131
4168795,3381933
4168796,4322044
4168797,547478
4168798,2459243
4168799,2872294
4168800,4197911
4168801,4153934
4168802,4321796
4168803,4808818
4168804,958821
4168805,3227115
4168806,1842993
4168807,3068858
4168808,3891427
4168809,4024494
4168810,1885585
4168811,105131
4168812,2316980
4168813,3706169
4168814,3584192
4168815,4080768
4168816,3397457
4168817,3042295
4168818,4728774
4168819,4844833
4168820,3683798
4168821,4801709
4168822,5115358
4168823,2753670
4168824,1813313
4168825,2553257
4168826,668498
4168827,4292119
4168828,1440534
4168829,4436461
4168830,475026
4168831,4273374
4168832,4345062
4168833,1363459
4168834,3841239
4168835,3677677
4168836,4567369
4168837,1281171
4168838,529907
4168839,4782834
4168840,318592
4168841,3358752
4168842,2399691
4168843,3685019
4168844,3069540
4168845,460371
4168846,2885889
4168847,4591297
4168848,3088062
4168849,1249923
4168850,343590
4168851,1037069
4168852,719064
4168853,137459
4168854,4191987
4168855,2102896
4168856,2352811
4168857,3982336
4168858,4661187
4168859,1582197
4168860,3593457
4168861,2712011
4168862,689424
4168863,4290971
4168864,3044192
4168865,4118855
4168866,1674316
4168867,3580879
4168868,1414261
4168869,467835
4168870,4613577
4168871,1379146
4168872,3915471
4168873,275937
4168874,4877868
4168875,4538224
4168876,1118235
4168877,4164898
4168878,109040
4168879,4382196
4168880,2300337
4168881,138307
4168882,1542241
4168883,2751787
4168884,2552028
4168885,4515277
4168886,2747385
4168887,2037779
4168888,3883310
4168889,917578
4168890,3455617
4168891,2148681
4168892,3814171
4168893,1186008
4168894,5059368
4168895,1934402
4168896,4866919
4168897,2739388
4168898,4217906
4168899,1030331
4168900,5073012
4168901,3384548
4168902,4862609
4168903,355362
4168904,339124
4168905,4612213
4168906,4152994
4168907,5086533
4168908,1980086
4168909,3042050
4168910,2754299
4168911,2052123
4168912,3488348
4168913,4312292
4168914,3998373
4168915,3295699
4168916,2653633
4168917,1896842
4168918,2176409
4168919,5149726
4168920,3362577
4168921,3157674
4168922,779756
4168923,2545868
4168924,4830567
4168925,1333836
4168926,5038872
4168927,4245405
4168928,2106201
4168929,5155355
4168930,3780321
4168931,3880080
4168932,982221
4168933,3131155
4168934,3844851
4168935,2520771
4168936,2833460
4168937,4135836
4168938,2101042
4168939,1556856
4168940,4661002
4168941,2343554
4168942,4433670
4168943,86415
4168944,4173315
4168945,2367548
4168946,1524470
4168947,1428764
4168948,1567637
4168949,1528133
4168950,2899021
4168951,2128214
4168952,772629
4168953,1218392
4168954,5043552
4168955,4695478
4168956,3445085
4168957,1738105
4168958,1065477
4168959,2281135
4168960,3842534
4168961,98863
4168962,914596
4168963,4480457
4168964,3208031
4168965,1140683
4168966,3440715
4168967,3114318
4168968,3947484
4168969,93556
4168970,3225718
4168971,5014617
4168972,232290
4168973,4701147
4168974,879778
4168975,2779062
4168976,465980
4168977,2082734
4168978,3845884
4168979,1195198
4168980,1457215
4168981,4855119
4168982,3513260
4168983,3639576
4168984,1498957
4168985,5106626
4168986,3123784
4168987,3991934
4168988,1415908
4168989,5037383
4168990,3586238
4168991,1326107
4168992,2959651
4168993,2373589
4168994,4036672
4168995,1365517
4168996,1757439
4168997,3964371
4168998,1996872
4168999,168173
4169000,3947859
4169001,2292764
4169002,1191306
4169003,4825728
4169004,2023387
4169005,3193449
4169006,3905335
4169007,5101577
4169008,1207502
4169009,356754
4169010,257793
4169011,3079748
4169012,892254
4169013,4302328
4169014,156864
4169015,4457166
4169016,3253709
4169017,2391533
4169018,2251446
4169019,457507
4169020,306342
4169021,2831555
4169022,27522
4169023,2044542
4169024,3879687
4169025,3077522
4169026,2761222
4169027,878868
4169028,1711596
4169029,4791913
4169030,874415
4169031,606103
4169032,4966058
4169033,1274175
4169034,1572153
4169035,1133919
4169036,4732548
4169037,4073578
4169038,4219703
4169039,1504264
4169040,2530695
4169041,2599558
4169042,767106
4169043,4062433
4169044,719442
4169045,4294583
4169046,1025720
4169047,4213030
4169048,4211233
4169049,5091223
4169050,293630
4169051,1053312
4169052,1652168
4169053,3860379
4169054,1312642
4169055,2615320
4169056,4093403
4169057,678005
4169058,2506339
4169059,2789542
4169060,88462
4169061,3709037
4169062,3972964
4169063,1133273
4169064,4316584
4169065,4663130
4169066,4629913
4169067,1207256
4169068,1481606
4169069,3856569
4169070,1512778
4169071,2842761
4169072,3917559
4169073,3520895
4169074,2062239
4169075,362515
4169076,1929516
4169077,2805193
4169078,2857561
4169079,2773504
4169080,974282
4169081,4285224
4169082,5040630
4169083,2064849
4169084,1308514
4169085,293909
4169086,3602433
4169087,3303731
4169088,1312387
4169089,4205050
4169090,560416
4169091,4921617
4169092,347215
4169093,3332364
4169094,4946287
4169095,464023
4169096,3245753
4169097,2196159
4169098,4921468
4169099,2259344
4169100,1727615
4169101,3731413
4169102,1447068
4169103,1763836
4169104,3697900
4169105,4675092
4169106,3208195
4169107,2827444
4169108,4644372
4169109,5025773
4169110,4956511
4169111,2864132
4169112,2966042
4169113,2350409
4169114,3660977
4169115,3388914
4169116,4520215
4169117,4600060
4169118,4263090
4169119,1809458
4169120,255969
4169121,1256864
4169122,153309
4169123,79085
4169124,4296766
4169125,3175480
4169126,2188684
4169127,5101743
4169128,1631145
4169129,1462653
4169130,660726
4169131,3891796
4169132,3343690
4169133,1443426
4169134,4310023
4169135,3153380
4169136,3624696
4169137,4009988
4169138,2777825
4169139,3674869
4169140,2399507
4169141,2286827
4169142,677761
4169143,362915
4169144,3820516
4169145,419130
4169146,1896675
4169147,4964090
4169148,2187795
4169149,243469
4169150,3953647
4169151,663387
4169152,3908964
4169153,4995313
4169154,1515316
4169155,3547172
4169156,755175
4169157,2839880
4169158,3832689
4169159,1700551
4169160,1674844
4169161,4676959
4169162,3231625
4169163,1354236
4169164,4147681
4169165,4802116
4169166,4632427
4169167,2881031
4169168,1674866
4169169,5060852
4169170,1855417
4169171,3100554
4169172,2393184
4169173,1780349
4169174,3474496
4169175,3792077
4169176,1913628
4169177,4850194
4169178,1150034
4169179,1352801
4169180,3074739
4169181,3204798
4169182,4783832
4169183,2472174
4169184,1893764
4169185,4149693
